method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
calf,17,436,2024-01-11,4.520092487335205,0.9722222222222222,0.6258611111111112,120,5,0,itrans;calf;units;datamole;gpt4ts,
calf,18,555,2024-05-09,4.4757819175720215,0.9704861111111112,0.5458055555555557,209,5,0,itrans;calf;units;datamole;gpt4ts,
calf,19,190,2023-05-10,4.440022945404053,0.96875,0.5083749999999999,256,5,0,itrans;calf;units;datamole;gpt4ts,
calf,20,358,2023-10-25,4.335521221160889,0.9670138888888888,0.9409444444444445,10,5,0,itrans;calf;units;datamole;gpt4ts,
calf,21,568,2024-05-22,4.328829765319824,0.9652777777777778,0.5025972222222223,266,5,0,itrans;calf;units;datamole;gpt4ts,
calf,22,379,2023-11-15,4.03621244430542,0.9635416666666666,0.9337777777777777,11,5,0,itrans;calf;units;datamole;gpt4ts,
calf,23,560,2024-05-14,4.022182464599609,0.9618055555555556,0.600125,138,5,0,itrans;calf;units;datamole;gpt4ts,
calf,24,97,2023-02-06,4.007400035858154,0.9600694444444444,0.9569027777777777,8,5,0,itrans;calf;units;datamole;gpt4ts,
calf,25,483,2024-02-27,3.83276104927063,0.9583333333333334,0.49416666666666675,279,5,0,itrans;calf;units;datamole;gpt4ts,
calf,26,402,2023-12-08,3.7740843296051025,0.9565972222222222,0.8615833333333335,21,5,0,itrans;calf;units;datamole;gpt4ts,
calf,27,386,2023-11-22,3.6875011920928955,0.9548611111111112,0.7441388888888889,49,5,0,itrans;calf;units;datamole;gpt4ts,
calf,28,464,2024-02-08,3.5928351879119873,0.953125,0.6885277777777777,74,5,0,itrans;calf;units;datamole;gpt4ts,
calf,29,336,2023-10-03,3.526102304458618,0.9513888888888888,0.4305138888888889,385,5,0,itrans;calf;units;datamole;gpt4ts,
calf,30,169,2023-04-19,3.4606728553771973,0.9496527777777778,0.65775,96,5,0,itrans;calf;units;datamole;gpt4ts,
calf,31,430,2024-01-05,3.2984893321990967,0.9479166666666666,0.5043333333333333,264,5,0,itrans;calf;units;datamole;gpt4ts,
calf,32,441,2024-01-16,3.2287442684173584,0.9461805555555556,0.578513888888889,165,5,0,itrans;calf;units;datamole;gpt4ts,
calf,33,484,2024-02-28,3.0868561267852783,0.9444444444444444,0.6823333333333335,79,5,0,itrans;calf;units;datamole;gpt4ts,
calf,34,260,2023-07-19,3.012526273727417,0.9427083333333334,0.8013194444444445,33,5,0,itrans;calf;units;datamole;gpt4ts,
calf,35,367,2023-11-03,3.0095810890197754,0.9409722222222222,0.6179861111111112,124,5,0,itrans;calf;units;datamole;gpt4ts,
calf,36,518,2024-04-02,3.0009500980377197,0.9392361111111112,0.49020833333333336,287,5,0,itrans;calf;units;datamole;gpt4ts,
calf,37,184,2023-05-04,2.928892135620117,0.9375,0.9498888888888889,9,5,0,itrans;calf;units;datamole;gpt4ts,
calf,38,301,2023-08-29,2.5230872631073,0.9357638888888888,0.5800277777777778,164,5,0,itrans;calf;units;datamole;gpt4ts,
calf,39,489,2024-03-04,2.4760894775390625,0.9340277777777778,0.8708888888888889,20,5,0,itrans;calf;units;datamole;gpt4ts,
calf,40,349,2023-10-16,2.426802635192871,0.9322916666666666,0.43561111111111106,373,5,0,itrans;calf;units;datamole;gpt4ts,
calf,41,465,2024-02-09,2.400063991546631,0.9305555555555556,0.6045138888888889,132,5,0,itrans;calf;units;datamole;gpt4ts,
calf,42,421,2023-12-27,2.362138271331787,0.9288194444444444,0.5761527777777777,168,5,0,itrans;calf;units;datamole;gpt4ts,
calf,43,133,2023-03-14,2.3518593311309814,0.9270833333333334,0.6797916666666667,80,5,0,itrans;calf;units;datamole;gpt4ts,
calf,44,422,2023-12-28,2.2867579460144043,0.9253472222222222,0.6407222222222222,108,5,0,itrans;calf;units;datamole;gpt4ts,
calf,45,564,2024-05-18,2.2501437664031982,0.9236111111111112,0.511875,251,5,0,itrans;calf;units;datamole;gpt4ts,
calf,46,456,2024-01-31,2.2427382469177246,0.921875,0.47400000000000003,314,5,0,itrans;calf;units;datamole;gpt4ts,
calf,47,493,2024-03-08,2.2235021591186523,0.9201388888888888,0.784,36,5,0,itrans;calf;units;datamole;gpt4ts,
calf,48,433,2024-01-08,2.1523895263671875,0.9184027777777778,0.4880277777777778,292,5,0,itrans;calf;units;datamole;gpt4ts,
calf,49,253,2023-07-12,2.0965564250946045,0.9166666666666666,0.4339027777777778,377,5,0,itrans;calf;units;datamole;gpt4ts,
calf,50,563,2024-05-17,2.079312801361084,0.9149305555555556,0.9586666666666668,7,5,0,itrans;calf;units;datamole;gpt4ts,
units,1,531,2024-04-15,3.9077465534210205,1.0,0.9976666666666667,2,5,0,itrans;calf;units;datamole;gpt4ts,
units,2,530,2024-04-14,2.5646157264709473,0.9982638888888888,0.6451388888888888,104,5,0,itrans;calf;units;datamole;gpt4ts,
units,3,55,2022-12-26,1.977405309677124,0.9965277777777778,0.8210138888888888,27,5,0,itrans;calf;units;datamole;gpt4ts,
units,4,153,2023-04-03,1.8349242210388184,0.9947916666666666,0.9171250000000001,14,5,0,itrans;calf;units;datamole;gpt4ts,
units,5,85,2023-01-25,1.7825497388839722,0.9930555555555556,0.8299305555555556,26,5,0,itrans;calf;units;datamole;gpt4ts,
units,6,402,2023-12-08,1.332761287689209,0.9913194444444444,0.8615833333333335,21,5,0,itrans;calf;units;datamole;gpt4ts,
units,7,83,2023-01-23,1.2711087465286255,0.9895833333333334,0.7482083333333334,47,5,0,itrans;calf;units;datamole;gpt4ts,
units,8,532,2024-04-16,1.207829236984253,0.9878472222222222,0.7801944444444444,37,5,0,itrans;calf;units;datamole;gpt4ts,
units,9,97,2023-02-06,1.1954782009124756,0.9861111111111112,0.9569027777777777,8,5,0,itrans;calf;units;datamole;gpt4ts,
units,10,364,2023-10-31,1.1818190813064575,0.984375,0.9631527777777779,6,5,0,itrans;calf;units;datamole;gpt4ts,
units,11,391,2023-11-27,1.157043695449829,0.9826388888888888,0.9327222222222222,12,5,0,itrans;calf;units;datamole;gpt4ts,
units,12,537,2024-04-21,1.1352415084838867,0.9809027777777778,0.7444861111111111,48,5,0,itrans;calf;units;datamole;gpt4ts,
units,13,483,2024-02-27,1.0949007272720337,0.9791666666666666,0.49416666666666675,279,5,0,itrans;calf;units;datamole;gpt4ts,
units,14,538,2024-04-22,1.0531949996948242,0.9774305555555556,0.7552361111111111,45,5,0,itrans;calf;units;datamole;gpt4ts,
units,15,561,2024-05-15,1.0216315984725952,0.9756944444444444,0.8588888888888888,22,5,0,itrans;calf;units;datamole;gpt4ts,
units,16,122,2023-03-03,1.0179935693740845,0.9739583333333334,0.8974305555555556,17,5,0,itrans;calf;units;datamole;gpt4ts,
units,17,484,2024-02-28,1.0134934186935425,0.9722222222222222,0.6823333333333335,79,5,0,itrans;calf;units;datamole;gpt4ts,
units,18,54,2022-12-25,0.9827594757080078,0.9704861111111112,0.561125,194,5,0,itrans;calf;units;datamole;gpt4ts,
units,19,489,2024-03-04,0.9763002395629883,0.96875,0.8708888888888889,20,5,0,itrans;calf;units;datamole;gpt4ts,
units,20,379,2023-11-15,0.9640825986862183,0.9670138888888888,0.9337777777777777,11,5,0,itrans;calf;units;datamole;gpt4ts,
units,21,184,2023-05-04,0.9487414360046387,0.9652777777777778,0.9498888888888889,9,5,0,itrans;calf;units;datamole;gpt4ts,
units,22,482,2024-02-26,0.9318642020225525,0.9635416666666666,0.7840277777777778,35,5,0,itrans;calf;units;datamole;gpt4ts,
units,23,461,2024-02-05,0.9248456358909607,0.9618055555555556,0.8585277777777776,23,5,0,itrans;calf;units;datamole;gpt4ts,
units,24,563,2024-05-17,0.8982048034667969,0.9600694444444444,0.9586666666666668,7,5,0,itrans;calf;units;datamole;gpt4ts,
units,25,134,2023-03-15,0.8948264122009277,0.9583333333333334,0.6699166666666667,85,5,0,itrans;calf;units;datamole;gpt4ts,
units,26,2,2022-11-03,0.8764896988868713,0.9565972222222222,0.8404583333333333,24,5,0,itrans;calf;units;datamole;gpt4ts,
units,27,390,2023-11-26,0.8017655611038208,0.9548611111111112,0.603638888888889,135,5,0,itrans;calf;units;datamole;gpt4ts,
units,28,562,2024-05-16,0.8000080585479736,0.953125,0.7069305555555555,65,5,0,itrans;calf;units;datamole;gpt4ts,
units,29,571,2024-05-25,0.7698008418083191,0.9513888888888888,0.7398194444444444,53,5,0,itrans;calf;units;datamole;gpt4ts,
units,30,569,2024-05-23,0.7685918807983398,0.9496527777777778,0.5898611111111112,148,5,0,itrans;calf;units;datamole;gpt4ts,
units,31,98,2023-02-07,0.7313223481178284,0.9479166666666666,0.6393194444444444,109,5,0,itrans;calf;units;datamole;gpt4ts,
units,32,485,2024-02-29,0.7205179929733276,0.9461805555555556,0.723111111111111,58,5,0,itrans;calf;units;datamole;gpt4ts,
units,33,84,2023-01-24,0.6978433132171631,0.9444444444444444,0.5257916666666667,227,5,0,itrans;calf;units;datamole;gpt4ts,
units,34,358,2023-10-25,0.6880607008934021,0.9427083333333334,0.9409444444444445,10,5,0,itrans;calf;units;datamole;gpt4ts,
units,35,514,2024-03-29,0.6862624883651733,0.9409722222222222,0.5894166666666666,150,5,0,itrans;calf;units;datamole;gpt4ts,
units,36,570,2024-05-24,0.6613598465919495,0.9392361111111112,0.6160416666666666,125,5,0,itrans;calf;units;datamole;gpt4ts,
units,37,125,2023-03-06,0.6607615351676941,0.9375,0.7071666666666665,64,5,0,itrans;calf;units;datamole;gpt4ts,
units,38,295,2023-08-23,0.659847617149353,0.9357638888888888,0.7573194444444444,43,5,0,itrans;calf;units;datamole;gpt4ts,
units,39,544,2024-04-28,0.6067096590995789,0.9340277777777778,0.42823611111111115,393,5,0,itrans;calf;units;datamole;gpt4ts,
units,40,357,2023-10-24,0.6046040058135986,0.9322916666666666,0.7718333333333333,39,5,0,itrans;calf;units;datamole;gpt4ts,
units,41,523,2024-04-07,0.5689652562141418,0.9305555555555556,0.5883611111111111,152,5,0,itrans;calf;units;datamole;gpt4ts,
units,42,565,2024-05-19,0.5668817758560181,0.9288194444444444,0.5206944444444443,237,5,0,itrans;calf;units;datamole;gpt4ts,
units,43,323,2023-09-20,0.5452515482902527,0.9270833333333334,0.7245694444444444,57,5,0,itrans;calf;units;datamole;gpt4ts,
units,44,10,2022-11-11,0.5372606515884399,0.9253472222222222,0.7567777777777779,44,5,0,itrans;calf;units;datamole;gpt4ts,
units,45,132,2023-03-13,0.51374351978302,0.9236111111111112,0.5291388888888888,225,5,0,itrans;calf;units;datamole;gpt4ts,
units,46,133,2023-03-14,0.49425819516181946,0.921875,0.6797916666666667,80,5,0,itrans;calf;units;datamole;gpt4ts,
units,47,76,2023-01-16,0.4773674011230469,0.9201388888888888,0.5266111111111111,226,5,0,itrans;calf;units;datamole;gpt4ts,
units,48,265,2023-07-24,0.47455906867980957,0.9184027777777778,0.7388472222222222,55,5,0,itrans;calf;units;datamole;gpt4ts,
units,49,327,2023-09-24,0.47443440556526184,0.9166666666666666,0.5614583333333333,193,5,0,itrans;calf;units;datamole;gpt4ts,
units,50,110,2023-02-19,0.4705367684364319,0.9149305555555556,0.5382499999999999,216,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,1,584,2024-06-07,22.857789993286133,1.0,0.9994444444444444,1,3,2,itrans;datamole;gpt4ts,calf;units
datamole,2,527,2024-04-11,16.260074615478516,0.9983333333333333,0.9723194444444445,4,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,3,582,2024-06-05,10.947007179260254,0.9966666666666667,0.8894444444444445,18,3,2,itrans;datamole;gpt4ts,calf;units
datamole,4,533,2024-04-17,10.335807800292969,0.995,0.46580555555555553,323,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,5,585,2024-06-08,9.396208763122559,0.9933333333333333,0.42944444444444446,390,3,2,itrans;datamole;gpt4ts,calf;units
datamole,6,531,2024-04-15,9.370532035827637,0.9916666666666667,0.9976666666666667,2,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,7,583,2024-06-06,7.203950881958008,0.99,0.8177777777777777,28,3,2,itrans;datamole;gpt4ts,calf;units
datamole,8,534,2024-04-18,6.389504432678223,0.9883333333333333,0.6116805555555556,127,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,9,338,2023-10-05,5.804009914398193,0.9866666666666667,0.9209861111111112,13,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,10,528,2024-04-12,5.4376702308654785,0.985,0.6418333333333334,107,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,11,358,2023-10-25,5.20698881149292,0.9833333333333333,0.9409444444444445,10,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,12,580,2024-06-03,5.110294342041016,0.9816666666666667,0.9911111111111112,3,3,2,itrans;datamole;gpt4ts,calf;units
datamole,13,530,2024-04-14,5.000542640686035,0.98,0.6451388888888888,104,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,14,563,2024-05-17,4.92658805847168,0.9783333333333334,0.9586666666666668,7,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,15,190,2023-05-10,4.737778663635254,0.9766666666666667,0.5083749999999999,256,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,16,40,2022-12-11,4.695631980895996,0.975,0.48559722222222224,299,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,17,355,2023-10-22,4.684530735015869,0.9733333333333334,0.7758888888888889,38,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,18,46,2022-12-17,4.617166996002197,0.9716666666666667,0.6540416666666667,97,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,19,587,2024-06-10,4.522839546203613,0.97,0.7122222222222222,61,3,2,itrans;datamole;gpt4ts,calf;units
datamole,20,255,2023-07-14,4.44332218170166,0.9683333333333334,0.4615833333333333,330,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,21,71,2023-01-11,4.221934795379639,0.9666666666666667,0.6188194444444445,122,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,22,155,2023-04-05,4.188047885894775,0.965,0.4521805555555556,339,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,23,590,2024-06-13,3.872035264968872,0.9633333333333334,0.5688888888888889,182,3,2,itrans;datamole;gpt4ts,calf;units
datamole,24,187,2023-05-07,3.8474395275115967,0.9616666666666667,0.4912222222222223,285,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,25,575,2024-05-29,3.8356266021728516,0.96,0.5664444444444444,188,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,26,292,2023-08-20,3.7674388885498047,0.9583333333333334,0.46575,324,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,27,47,2022-12-18,3.6338508129119873,0.9566666666666667,0.6666527777777778,89,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,28,466,2024-02-10,3.6293482780456543,0.955,0.49004166666666665,288,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,29,320,2023-09-17,3.593580722808838,0.9533333333333334,0.47497222222222224,312,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,30,285,2023-08-13,3.5918173789978027,0.9516666666666667,0.433125,378,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,31,175,2023-04-25,3.5812301635742188,0.95,0.9657777777777777,5,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,32,550,2024-05-04,3.520375967025757,0.9483333333333334,0.7706666666666666,40,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,33,222,2023-06-11,3.505790948867798,0.9466666666666667,0.7161111111111111,60,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,34,50,2022-12-21,3.3813676834106445,0.945,0.5996527777777778,139,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,35,221,2023-06-10,3.3512251377105713,0.9433333333333334,0.48612500000000003,297,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,36,536,2024-04-20,3.345003843307495,0.9416666666666667,0.6785,81,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,37,165,2023-04-15,3.2969069480895996,0.94,0.578111111111111,167,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,38,467,2024-02-11,3.284078598022461,0.9383333333333334,0.5134722222222222,248,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,39,540,2024-04-24,3.1992292404174805,0.9366666666666666,0.5883611111111111,152,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,40,70,2023-01-10,3.1498310565948486,0.935,0.3781805555555556,466,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,41,291,2023-08-19,3.0819830894470215,0.9333333333333333,0.3724166666666667,476,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,42,571,2024-05-25,3.065337896347046,0.9316666666666666,0.7398194444444444,53,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,43,565,2024-05-19,3.058758497238159,0.93,0.5206944444444443,237,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,44,178,2023-04-28,3.044116973876953,0.9283333333333333,0.6339166666666667,111,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,45,535,2024-04-19,3.0169320106506348,0.9266666666666666,0.48179166666666673,306,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,46,75,2023-01-15,2.9521267414093018,0.925,0.6667916666666666,88,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,47,270,2023-07-29,2.8985366821289062,0.9233333333333333,0.49225,282,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,48,80,2023-01-20,2.8778674602508545,0.9216666666666666,0.4298055555555555,389,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,49,72,2023-01-12,2.8434863090515137,0.92,0.5595277777777777,198,5,0,itrans;calf;units;datamole;gpt4ts,
datamole,50,160,2023-04-10,2.82572340965271,0.9183333333333333,0.567375,187,5,0,itrans;calf;units;datamole;gpt4ts,
gpt4ts,1,584,2024-06-07,48.25356674194336,1.0,0.9994444444444444,1,3,2,itrans;datamole;gpt4ts,calf;units
gpt4ts,2,580,2024-06-03,33.793243408203125,0.9983333333333333,0.9911111111111112,3,3,2,itrans;datamole;gpt4ts,calf;units
gpt4ts,3,531,2024-04-15,31.38916015625,0.9966666666666667,0.9976666666666667,2,5,0,itrans;calf;units;datamole;gpt4ts,
gpt4ts,4,527,2024-04-11,29.38571548461914,0.995,0.9723194444444445,4,5,0,itrans;calf;units;datamole;gpt4ts,
gpt4ts,5,175,2023-04-25,22.087385177612305,0.9933333333333333,0.9657777777777777,5,5,0,itrans;calf;units;datamole;gpt4ts,
gpt4ts,6,85,2023-01-25,17.980627059936523,0.9916666666666667,0.8299305555555556,26,5,0,itrans;calf;units;datamole;gpt4ts,
gpt4ts,7,97,2023-02-06,16.36078643798828,0.99,0.9569027777777777,8,5,0,itrans;calf;units;datamole;gpt4ts,
gpt4ts,8,520,2024-04-04,16.305614471435547,0.9883333333333333,0.7394305555555555,54,5,0,itrans;calf;units;datamole;gpt4ts,
